Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
2003,NA,309,NA,NA,NA,NA,NA,0.025385812356979405,64,1340,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4927.000000000001,1770,3880.000000000001,NA,NA,NA
2004,157,374,173,233.4,NA,NA,NA,0.015016445357002632,130,971,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4927.000000000001,1770,3880.000000000001,NA,NA,NA
2005,130,311,371,447,7,247.00971280288326,20,0.025157232704402517,74,2370,237,80,313.7,575,157,NA,228,NA,NA,7,NA,4927.000000000001,1770,3880.000000000001,NA,2,NA
2006,NA,301,NA,NA,4,1049.9800370471253,62,0.05341246290801187,66,3140,235,160,465.9,1100,75,91,150,91,1,55,1,4927.000000000001,1770,3880.000000000001,1,7,1
2007,NA,254,NA,NA,NA,NA,NA,0.03218390804597701,19,936,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4927.000000000001,1770,3880.000000000001,NA,NA,NA
2008,NA,371,NA,NA,NA,NA,NA,0.007853306849113515,137,1280,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4927.000000000001,1770,3880.000000000001,NA,NA,NA
2009,NA,253,NA,NA,NA,NA,NA,0.06793313168133815,30,995,223,NA,NA,NA,NA,NA,216,NA,NA,1,NA,4927.000000000001,1770,3880.000000000001,NA,1,NA
2010,229,295,425,490.20000000000005,NA,NA,NA,0.0336388879595865,40,1280,255,NA,NA,NA,NA,NA,247,NA,NA,3,NA,4927.000000000001,1770,3880.000000000001,NA,1,NA
2011,206,315,460,569.5,4,1119.9372540565557,24,0.03863041389137423,46,2610,269,111,450,1720,158,NA,231.5,NA,NA,63,NA,4927.000000000001,1770,3880.000000000001,NA,4,NA
2012,98,311,477.5,487.3,NA,NA,NA,0.004847120572831239,38,756,273,118,484.7,617,155,NA,NA,NA,NA,NA,NA,4927.000000000001,1770,3880.000000000001,NA,NA,NA
2013,NA,281,NA,NA,NA,NA,NA,0.013333333333333334,38,759,243,200,391,482.5,43,NA,62,NA,NA,1,NA,4927.000000000001,1770,3880.000000000001,NA,1,NA
2014,55,354,60.4,86.20000000000002,NA,NA,NA,0.021052631578947368,116,733,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4927.000000000001,1770,3880.000000000001,NA,NA,NA
2015,192,274,82.44999999999999,127.80000000000001,NA,NA,NA,0.031903631299271276,78,514,196,153,176,285,43,NA,NA,NA,NA,NA,NA,4927.000000000001,1770,3880.000000000001,NA,NA,NA
2016,100,359,231.5,683.4000000000011,3,122.99069308959875,33,0.017857142857142856,115,881,244,144,230.6,709,100,NA,NA,NA,NA,NA,NA,4927.000000000001,1770,3880.000000000001,NA,NA,NA
2017,112,296,447,531.9,4,653.9615093560266,15,0.04013377926421405,79,5340,217,124,495.3,2550,93,206,99,184.5,18,135,46,4927.000000000001,1770,3880.000000000001,2,5,6
2018,133,373,335,372.8,NA,NA,NA,0.021454112038140644,178,4690,195,153,334,451,42,NA,114.5,188,NA,33,5,4927.000000000001,1770,3880.000000000001,NA,2,1
2019,234,287,307,616.7,NA,NA,NA,0.05057803468208093,37,3100,250,117,910.4000000000001,2380,133,NA,169,198,NA,95,2,4927.000000000001,1770,3880.000000000001,NA,1,2
2020,218,303,277,517,NA,NA,NA,0.01116404308202154,57,1180,246,91,586,836,155,NA,NA,NA,NA,NA,NA,4927.000000000001,1770,3880.000000000001,NA,NA,NA
