comid,metric,p10,p25,p50,p75,p90,source,result_type
946050152,Peak_10,1639.95955093432,2162.23149358884,2809.0647300846003,4877.0965222308705,6593.7043741868,model,predicted
946050152,Peak_2,576.627155243665,1008.50461775673,1325.1502039740199,1673.31462143089,2383.8552917094,model,predicted
946050152,Peak_5,1325.621,1686.6970000000001,2329.594,3170.115,3963.301,model,predicted
946050152,DS_Dur_WS,165.305,186.2,202.8875,221.295833333334,234.129166666666,model,predicted
946050152,DS_Mag_50,54.1256115670406,64.1365443191544,80.0847212781581,98.1848434617972,126.094262345369,model,predicted
946050152,DS_Mag_90,78.9865161447072,97.8619670030469,128.175263158513,169.803478714531,229.856149278022,model,predicted
946050152,DS_Tim,302,315.5,328.75,337.5625,348.5575,model,predicted
946050152,FA_Mag,110.811882326655,149.894487970543,186.419736081354,288.238661920315,398.432970768608,model,predicted
946050152,FA_Tim,7.35833333333334,26.8,40.5,48,59.8875,model,predicted
946050152,SP_Dur,49.09,57,65.7875,77,87.73,model,predicted
946050152,SP_Mag,696.317744094975,975.961694281028,1195.83180001579,1523.95490243223,1905.695368846,model,predicted
946050152,SP_Tim,236.433333333334,247.4,254.125,262.833333333333,269.675,model,predicted
946050152,Wet_BFL_Dur,64.9875,78.6625,90.5,102.583333333333,118.1375,model,predicted
946050152,Wet_BFL_Mag_10,81.3259580873242,100.779720983659,125.359476718331,168.105075473757,190.933612514309,model,predicted
946050152,Wet_BFL_Mag_50,245.05867817731,355.109794318557,495.819880046015,600.699829413324,702.210696873492,model,predicted
946050152,Wet_Tim,140.6125,156.21875,166.95,176.65,187.51,model,predicted
