p10,p25,p50,p75,p90,metric,comid,result_type
26,39.25,58.5,94,140,DS_Dur_WS,2770154,observed
338.79999999999995,351,360,370,373.8,DS_Tim,2770154,observed
11.760000000000002,16.75,25,32,34.150000000000006,DS_Mag_50,2770154,observed
19.6,24.675000000000004,36.400000000000006,43.95,53.11,DS_Mag_90,2770154,observed
2.1,3,4,5,7,FA_Dur,2770154,observed
28.274152072737483,42.7935820970987,52.52331651958211,67.37090818134958,73.12028023128804,FA_Mag,2770154,observed
4.300000000000001,9.25,16,28,48.800000000000026,FA_Tim,2770154,observed
0.017247916288530295,0.022048192771084336,0.02532051282051282,0.03333333333333333,0.04991432068543451,SP_ROC,2770154,observed
29.800000000000004,57,93,118,131,SP_Dur,2770154,observed
64,80,108,115,118.5,SP_Mag,2770154,observed
217,247.75,274.5,300,312,SP_Tim,2770154,observed
146.6,178,203,257,277.6,Wet_BFL_Dur,2770154,observed
1.192000000000001,4.550000000000001,24,42,49.92,Wet_BFL_Mag_10,2770154,observed
48.8,62,72,94,110,Wet_BFL_Mag_50,2770154,observed
21.200000000000003,27,50,88,120.80000000000001,Wet_Tim,2770154,observed
150.8,179,208,212,221.6,Peak_Tim_10,2770154,observed
167.60000000000002,188,202.5,222.25,244.79999999999998,Peak_Tim_2,2770154,observed
163.6,173.5,185,197,201.5,Peak_Tim_5,2770154,observed
2.8,4,5,5,24.19999999999999,Peak_Dur_10,2770154,observed
1,1.5,6,40.5,86.19999999999999,Peak_Dur_2,2770154,observed
1.7000000000000002,5,22.5,47.5,63.39999999999999,Peak_Dur_5,2770154,observed
122,122,122,122,122,Peak_10,2770154,observed
116,116,116,116,116,Peak_2,2770154,observed
119,119,119,119,119,Peak_5,2770154,observed
1,1,3,4,8.799999999999997,Peak_Fre_10,2770154,observed
1,1.5,2,8,13.2,Peak_Fre_2,2770154,observed
1,1.75,7.5,14,18.799999999999997,Peak_Fre_5,2770154,observed
