comid,metric,p10,p25,p50,p75,p90,source,result_type
17688275,Peak_Dur_2,1,1,3,6,10,inferred,predicted
17688275,Peak_Dur_5,1,1,1,2,4,inferred,predicted
17688275,Peak_Fre_2,1,1,2,3,5,inferred,predicted
17688275,Peak_Fre_5,1,1,1,2,2,inferred,predicted
17688275,Peak_10,923.842904162306,1093.72742251731,1190.8249409304901,1515.26607236087,2040.88337867959,model,predicted
17688275,Peak_2,250.90099324021,402.897995973209,526.01630347054,638.029249913242,1072.41869158522,model,predicted
17688275,Peak_5,708.8629,855.2174,931.22260000000006,1143.373,1797.806,model,predicted
17688275,DS_Dur_WS,133.7875,163.15,191.275,220.125,249.41,model,predicted
17688275,DS_Mag_50,0.137212368487827,0.500696791552137,0.918517738232523,1.48003670663561,2.02321580024348,model,predicted
17688275,DS_Mag_90,1.59416902305609,2.68743231715687,4.13908404740186,5.89894223828827,8.44084443326183,model,predicted
17688275,DS_Tim,201,223.55,246.133333333333,268.00625,291.666666666667,model,predicted
17688275,FA_Dur,2,3,4,6,9,obs,predicted
17688275,FA_Mag,3.35811052005468,6.07702889375389,11.3412306963878,23.6954145593567,47.3083143499902,model,predicted
17688275,FA_Tim,7.5,18,32,41.9395833333333,52.0458333333333,model,predicted
17688275,Peak_Dur_10,1,1,1,2,3,obs,predicted
17688275,Peak_Fre_10,1,1,1,1,2,obs,predicted
17688275,SP_Dur,27.55,37.6333333333334,57,89.875,124.05,model,predicted
17688275,SP_Mag,41.4942336383501,79.0467018488459,151.412885795043,313.390329646971,559.179910299911,model,predicted
17688275,SP_ROC,0.0377445093584334,0.0500000000000001,0.0666666666666667,0.0943396226415094,0.151475888975889,obs,predicted
17688275,SP_Tim,158,171.35625,179.625,198.25,213.2975,model,predicted
17688275,Wet_BFL_Dur,57.8833333333333,79.6875,97.4,126.875,156.53,model,predicted
17688275,Wet_BFL_Mag_10,1.57454355609832,2.88519073849663,4.62644928180197,6.72024997634506,9.78983281582859,model,predicted
17688275,Wet_BFL_Mag_50,7.12666165000218,12.4085252227827,18.619144268233,28.4009837172015,38.5475067802296,model,predicted
17688275,Wet_Tim,43,58.575,74.125,89.6666666666667,101.25,model,predicted
