p10,p25,p50,p75,p90,metric,comid,result_type
122,136.75,159,181.5,204.8,DS_Dur_WS,8316811,observed
223.6,238,257,270,282.79999999999995,DS_Tim,8316811,observed
30,39.75,49.1,68.25,79.44,DS_Mag_50,8316811,observed
76.12000000000003,100.90000000000006,147.90000000000003,211.2,343.84000000000026,DS_Mag_90,8316811,observed
2,3,4,5,8,FA_Dur,8316811,observed
106.26354274961098,155.00020783813895,400.36115387726267,933.9695503298592,1905.9626594176443,FA_Mag,8316811,observed
2.8000000000000007,10,19,28,41.60000000000001,FA_Tim,8316811,observed
0.049713238618785835,0.057415648324739235,0.06941482609799442,0.0841890049977283,0.09520943707128285,SP_ROC,8316811,observed
23,29,36,44,72.8,SP_Dur,8316811,observed
1084,1700,3290,5010,9071.999999999998,SP_Mag,8316811,observed
174.4,197,214,234,247.8,SP_Tim,8316811,observed
110.6,148,164,183,201.8,Wet_BFL_Dur,8316811,observed
185.92000000000002,304,502.5,761.7,925.3,Wet_BFL_Mag_10,8316811,observed
751.5999999999999,1250,1720,2340,2968.9999999999995,Wet_BFL_Mag_50,8316811,observed
22.2,36,48,60,89.8,Wet_Tim,8316811,observed
82,86.5,99.5,114.25,133,Peak_Tim_10,8316811,observed
80.6,90,106,130,138.4,Peak_Tim_2,8316811,observed
88.8,91.5,107,134.5,151.39999999999998,Peak_Tim_5,8316811,observed
1,1,1,1,1.2999999999999998,Peak_Dur_10,8316811,observed
1,1,3,4,6,Peak_Dur_2,8316811,observed
1,1,1,1.5,2,Peak_Dur_5,8316811,observed
36340,36340,36340,36340,36340,Peak_10,8316811,observed
18200,18200,18200,18200,18200,Peak_2,8316811,observed
31020.000000000004,31020.000000000004,31020.000000000004,31020.000000000004,31020.000000000004,Peak_5,8316811,observed
1,1,1,1,1,Peak_Fre_10,8316811,observed
1,1,2,3,3,Peak_Fre_2,8316811,observed
1,1,1,1,1,Peak_Fre_5,8316811,observed
