comid,metric,p10,p25,p50,p75,p90,source,result_type
948020363,Peak_Dur_2,1,1,3,7,16,inferred,predicted
948020363,Peak_Dur_5,1,1,1,3,4.8,inferred,predicted
948020363,Peak_Fre_2,1,1,2,3,5,inferred,predicted
948020363,Peak_Fre_5,1,1,1,2,3,inferred,predicted
948020363,Peak_10,8031.877038650229,10365.456449851801,14277.2508548895,27974.209472371098,33540.7014913161,model,predicted
948020363,Peak_2,2793.9394937546804,3988.52269276489,7872.27471974851,12085.5859829802,17783.2276317573,model,predicted
948020363,Peak_5,5247.013000000001,7790.121,12150.36,21356.72,26852.31,model,predicted
948020363,DS_Dur_WS,116.289166666667,140,166.1125,199.135416666667,231.123333333333,model,predicted
948020363,DS_Mag_50,6.44528321896784,16.7655655042479,36.5169043528815,78.2473137929006,116.244865988982,model,predicted
948020363,DS_Mag_90,33.9365049134927,63.166218946379,98.7524382911657,163.891966771078,230.539230074878,model,predicted
948020363,DS_Tim,224.18,241.329166666666,261.5,273.55625,292.765,model,predicted
948020363,FA_Dur,2,3,4,7,9,obs,predicted
948020363,FA_Mag,43.677045964003,81.5862387530798,141.319208260279,315.19222648917,642.23951909124,model,predicted
948020363,FA_Tim,6.2,13,24.5,35.75,47.065,model,predicted
948020363,Peak_Dur_10,1,1,1,2,3.2,obs,predicted
948020363,Peak_Fre_10,1,1,1,1,2,obs,predicted
948020363,SP_Dur,27,36.1,48,72.05,101.275,model,predicted
948020363,SP_Mag,503.024741157242,936.160813148852,1752.8999808752,3444.19276284327,6517.37531597582,model,predicted
948020363,SP_ROC,0.0426683716965046,0.055194810813607303,0.0714285714285714,0.102555203630074,0.166666666666667,obs,predicted
948020363,SP_Tim,161.4875,178.333333333333,195.1875,212.425,229.28,model,predicted
948020363,Wet_BFL_Dur,76.4925,95.2041666666667,127,149.616666666667,173.546666666667,model,predicted
948020363,Wet_BFL_Mag_10,65.5783610071748,102.349860923311,139.989925581262,209.049240605511,287.061492553972,model,predicted
948020363,Wet_BFL_Mag_50,228.994354992238,302.456966161603,421.837769591671,587.439776477469,850.793547574715,model,predicted
948020363,Wet_Tim,45.25,56.5,68.5833333333333,80.2333333333333,97.91,model,predicted
