comid,metric,p10,p25,p50,p75,p90,source,result_type
8933706,Peak_10,5781.397546263361,7798.988797007621,10434.6442398045,21271.8864232869,31489.000714827598,model,predicted
8933706,Peak_2,1827.7562958350302,3202.34414249044,5292.92678169593,8030.750947650509,10491.4569897912,model,predicted
8933706,Peak_5,4824.1,6312.07,10336.69,14485.43,16476.66,model,predicted
8933706,DS_Dur_WS,131.78,172.4375,206.095833333334,227.260416666667,243.93,model,predicted
8933706,DS_Mag_50,131.774828337202,165.676356250181,220.452853819483,303.168493274316,401.492302348508,model,predicted
8933706,DS_Mag_90,205.373303905446,276.388350402679,390.708925644738,569.163445096974,827.37921518322,model,predicted
8933706,DS_Tim,282.385,293.11875,304,316.366666666666,331.269166666666,model,predicted
8933706,FA_Mag,308.751144827662,471.278110686171,645.051744621326,986.48831235788,1461.86453232736,model,predicted
8933706,FA_Tim,10,23,35.1125,46.25,58.51,model,predicted
8933706,SP_Dur,44,53.8645833333333,65,79.6375,95.5125,model,predicted
8933706,SP_Mag,1885.51660070903,2763.90440404011,3644.50470100352,4592.5755706999,6306.18173044458,model,predicted
8933706,SP_Tim,220.5,230.941666666666,241.554166666667,252.175,258.175,model,predicted
8933706,Wet_BFL_Dur,60.125,74.1875,91.6666666666667,113.5625,144.78,model,predicted
8933706,Wet_BFL_Mag_10,288.587010624246,370.243126660614,506.45288034667,686.033834788168,875.411252887651,model,predicted
8933706,Wet_BFL_Mag_50,795.067078473507,1017.51593994472,1491.47019090504,1947.33090130047,2455.05744635372,model,predicted
8933706,Wet_Tim,113.465,131.83125,148.833333333333,160.425,171.75,model,predicted
