comid,metric,p10,p25,p50,p75,p90,source,result_type
17663037,Peak_Dur_2,1,1,3,6,10,inferred,predicted
17663037,Peak_Dur_5,1,1,1,2,4,inferred,predicted
17663037,Peak_Fre_2,1,1,2,3,5,inferred,predicted
17663037,Peak_Fre_5,1,1,1,2,2,inferred,predicted
17663037,Peak_10,1398.00929842807,2452.01039983501,3829.7841361184496,5241.22304055304,6951.10946605528,model,predicted
17663037,Peak_2,260.011594159111,578.725250685508,1267.26126479036,2383.21231058511,2759.4294054011602,model,predicted
17663037,Peak_5,1195.735,2049.445,3864.18,4416.431,4973.78,model,predicted
17663037,DS_Dur_WS,164.359166666667,199.61875,231.791666666667,254.25,277.8375,model,predicted
17663037,DS_Mag_50,-2.76017958489305e-15,-2.76017958489305e-15,0,0.502719939620843,1.92140644598272,model,predicted
17663037,DS_Mag_90,0,0.363974738310115,1.75306074094591,3.92324314608982,6.84274488647813,model,predicted
17663037,DS_Tim,182.9875,202.7875,219,240.78125,265.078333333333,model,predicted
17663037,FA_Dur,2,3,4,6,9,obs,predicted
17663037,FA_Mag,3.11771034918206,7.80844283530944,18.8058207735795,41.9342638499435,101.845487178026,model,predicted
17663037,FA_Tim,12.58,29.2,44.8666666666666,58.025,65,model,predicted
17663037,Peak_Dur_10,1,1,1,2,3,obs,predicted
17663037,Peak_Fre_10,1,1,1,1,2,obs,predicted
17663037,SP_Dur,18.5833333333333,26.4791666666667,37,61.225,90.9175,model,predicted
17663037,SP_Mag,21.5326732980373,61.8445615745337,176.767173477165,468.734538503746,917.547647780547,model,predicted
17663037,SP_ROC,0.0377445093584334,0.0500000000000001,0.0666666666666667,0.0943396226415094,0.151475888975889,obs,predicted
17663037,SP_Tim,152.27,159,177.2,187.25,205.5,model,predicted
17663037,Wet_BFL_Dur,41.8933333333333,60.7416666666666,77.5,109.058333333334,140,model,predicted
17663037,Wet_BFL_Mag_10,0.0377824895212921,0.874544673594875,2.29588236766322,4.45427303660659,7.11027688767444,model,predicted
17663037,Wet_BFL_Mag_50,4.0721610218066,6.85629272529325,12.0910167104607,22.2205688191846,35.5307139662192,model,predicted
17663037,Wet_Tim,56.95,74,85.75,98.925,110.008333333333,model,predicted
