p10,p25,p50,p75,p90,metric,comid,result_type
21,62,145,250,280,DS_Dur_WS,8934074,observed
277.40000000000003,318.75,358,376,388.8,DS_Tim,8934074,observed
0.1,12,63.25,149,249,DS_Mag_50,8934074,observed
8.65599999999999,50,106.5,270,399.6,DS_Mag_90,8934074,observed
2,3,5,8,10,FA_Dur,8934074,observed
7.821888349876412,102.00133820319374,230.00042459379574,325.00893609456193,389.4873361435969,FA_Mag,8934074,observed
0,0,12,26,53.599999999999994,FA_Tim,8934074,observed
0.007457158651188502,0.016478294810440212,0.03762679877329558,0.08107553366174056,0.32917014683309676,SP_ROC,8934074,observed
19,31.5,56,101.5,185.8,SP_Dur,8934074,observed
164.50000000000003,305.25,426.5,697,1605.0000000000005,SP_Mag,8934074,observed
152,258,295,327,335.6,SP_Tim,8934074,observed
42.7,61,127,246.75,303.30000000000007,Wet_BFL_Dur,8934074,observed
10.600000000000001,49.87499999999999,70.5,161.45,496.2000000000001,Wet_BFL_Mag_10,8934074,observed
62.76,85.66250000000001,302,880.5,1377.0000000000005,Wet_BFL_Mag_50,8934074,observed
17.400000000000002,37,107,185,266.4,Wet_Tim,8934074,observed
65.5,121,168,207,257.8,Peak_Tim_10,8934074,observed
109.5,180.625,249.5,307.625,325,Peak_Tim_2,8934074,observed
133.20000000000002,163,198,249,263.8,Peak_Tim_5,8934074,observed
2.4000000000000004,5,9,36,68.00000000000003,Peak_Dur_10,8934074,observed
6,27.25,58.5,95.25,135.5,Peak_Dur_2,8934074,observed
2.6000000000000005,14,29,57,96.2,Peak_Dur_5,8934074,observed
1820,1820,1820,1820,1820,Peak_10,8934074,observed
466,466,466,466,466,Peak_2,8934074,observed
1240,1240,1240,1240,1240,Peak_5,8934074,observed
1,1,1,2,2,Peak_Fre_10,8934074,observed
1,1,2,3,4,Peak_Fre_2,8934074,observed
1,1,2,3,4,Peak_Fre_5,8934074,observed
