Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1940,180,263,5.2,8.4,NA,NA,NA,0.0625,111,1160,152,60,27.35,50.5,92,NA,NA,NA,NA,NA,NA,17000,3650,10400,NA,NA,NA
1941,174,247,36,99.10000000000005,4,33.59818138051151,24,0.06282894736842105,89,12500,158,81,78.5,381,77,NA,143.5,154,NA,10,1,17000,3650,10400,NA,6,1
1942,187,281,8.3,12.3,NA,NA,NA,0.03833904948554629,81,384,200,145,41.1,62,55,NA,NA,NA,NA,NA,NA,17000,3650,10400,NA,NA,NA
1943,273,211,17.7,82.12,NA,NA,NA,0.04149377593360996,53,6460,158,56,13,333,102,NA,149,114,NA,5,1,17000,3650,10400,NA,4,1
1944,159,240,18.2,63.400000000000034,3,388.993716672247,71,0.03378203133105094,74,2060,166,48,90.8,471.5,118,NA,144,NA,NA,1,NA,17000,3650,10400,NA,1,NA
1945,203,232,9.4,28,NA,NA,NA,0.04946126468724099,103,1420,129,96,26.5,32.9,33,NA,124,NA,NA,1,NA,17000,3650,10400,NA,1,NA
1946,178,224,7.05,32.60000000000002,5,32.595937986087336,29,0.054365733113673875,38,932,186,117,25.680000000000017,39.8,69,NA,131,NA,NA,2,NA,17000,3650,10400,NA,2,NA
1947,228,257,5.1,8.4,NA,NA,NA,0.041666666666666664,166,1030,91,55,20.760000000000005,54.9,36,NA,85,NA,NA,1,NA,17000,3650,10400,NA,1,NA
1948,214,283,3.55,11.8,3,13.32754274647352,66,0.040790860185236505,94,102,189,70,9.8,13.100000000000001,119,NA,NA,NA,NA,NA,NA,17000,3650,10400,NA,NA,NA
1949,156,273,2.8,4,NA,NA,NA,0.047247023809523885,107,163,166,35,10.3,20.2,131,NA,NA,NA,NA,NA,NA,17000,3650,10400,NA,NA,NA
1950,204,251,3.3499999999999996,4.8,7,107.97551414650653,40,0.047500892873926184,118,328,133,70,9.1,23.25,63,NA,NA,NA,NA,NA,NA,17000,3650,10400,NA,NA,NA
1951,153,298,2,6.960000000000003,4,6.922081156649267,44,0.050000000000000044,140,15.2,158,69,4.1,5.6,89,NA,NA,NA,NA,NA,NA,17000,3650,10400,NA,NA,NA
1952,170,237,23,42,5,6.973689394061775,24,0.04604333490343853,57,1770,180,95,27.200000000000003,186,85,NA,136,NA,NA,3,NA,17000,3650,10400,NA,2,NA
1953,185,281,5,9.8,NA,NA,NA,0.05263157894736842,186,180,95,54,29,41.5,41,NA,NA,NA,NA,NA,NA,17000,3650,10400,NA,NA,NA
1954,214,239,4.5,12,5,157.9754664655455,44,0.04878048780487805,55,346,184,84,18.900000000000002,47,100,NA,NA,NA,NA,NA,NA,17000,3650,10400,NA,NA,NA
1955,175,270,4.1,6.56,5,24.991672884813234,42,0.07080200501253132,47,200,223,136,16,25,87,NA,NA,NA,NA,NA,NA,17000,3650,10400,NA,NA,NA
1956,193,264,3.8,6.520000000000004,6,7.713718112009777,44,0.06382978723404255,142,1480,122,43,10,17,79,NA,NA,NA,NA,NA,NA,17000,3650,10400,NA,NA,NA
1957,212,267,4.1,28.900000000000006,NA,NA,NA,0.06666666666666667,112,374,155,64,5.66,28,91,NA,NA,NA,NA,NA,NA,17000,3650,10400,NA,NA,NA
1958,221,237,16,55,2,12.005213347186412,20,0.05693950177935943,49,11700,188,75,69.4,376,113,NA,174,184,NA,6,1,17000,3650,10400,NA,6,1
1959,202,254,4.2,6.270000000000001,NA,NA,NA,0.056293485135989876,111,970,143,51,19,24,92,NA,138,NA,NA,1,NA,17000,3650,10400,NA,1,NA
1960,132,260,2.7,3.3,NA,NA,NA,0.06060606060606061,132,417,128,38,5.7,41.5,90,NA,NA,NA,NA,NA,NA,17000,3650,10400,NA,NA,NA
1961,289,196,2.6,15.199999999999989,NA,NA,NA,0.058823529411764705,71,36,125,99,11,18,26,NA,NA,NA,NA,NA,NA,17000,3650,10400,NA,NA,NA
1962,330,154,10,157.60000000000014,6,183.98713655199114,50,0.12582995341226244,16,5380,138,19,27.6,39,119,132,131,132,2,4,2,17000,3650,10400,1,1,1
1963,129,278,4,6.040000000000001,NA,NA,NA,0.0754985754985755,142,1320,136,18,11,20,118,NA,NA,NA,NA,NA,NA,17000,3650,10400,NA,NA,NA
1964,224,213,3,10.700000000000017,NA,NA,NA,0.05,24,133,189,148,9.5,13.5,41,NA,NA,NA,NA,NA,NA,17000,3650,10400,NA,NA,NA
1965,144,259,3.6,7.750000000000009,2,27.99455788234518,39,0.06451612903225806,55,297,204,133,12,18,71,NA,NA,NA,NA,NA,NA,17000,3650,10400,NA,NA,NA
1966,204,209,6.5,28,NA,NA,NA,0.03615638726540095,115,3790,94,57,3.66,174,37,NA,52,89,NA,7,1,17000,3650,10400,NA,3,1
1967,137,267,14,38.80000000000001,6,775.961065796242,37,0.037383177570093455,60,1820,207,160,54,124,47,NA,66,66,NA,1,1,17000,3650,10400,NA,1,1
1968,202,266,4.95,7.2,NA,NA,NA,0.04554865424430634,98,134,168,130,32,41,38,NA,NA,NA,NA,NA,NA,17000,3650,10400,NA,NA,NA
1969,310,183,27.5,148.20000000000005,NA,NA,NA,0.07,32,22600,151,49,16.400000000000002,1150,102,116,130.5,116,5,13,5,17000,3650,10400,3,4,3
1970,225,187,11,43.79999999999998,1,40.010461013429655,36,0.057605263157894736,31,2650,156,29,27,56,127,NA,150,NA,NA,2,NA,17000,3650,10400,NA,1,NA
1971,180,258,7.2,14,NA,NA,NA,0.05555555555555555,194,1740,64,18,8.44,14,46,NA,59,NA,NA,1,NA,17000,3650,10400,NA,1,NA
1972,351,118,11,44,NA,NA,NA,0.05758077879038939,27,1110,91,19,9,9.6,72,NA,NA,NA,NA,NA,NA,17000,3650,10400,NA,NA,NA
1973,219,233,13,35.18000000000006,5,226.998673140113,44,0.060267857142857144,96,18500,137,34,30.05000000000001,107.5,103,133,132,133,1,4,1,17000,3650,10400,1,3,1
1974,205,218,7.3,24.4,6,71.09853880345021,48,0.0380952380952381,104,694,114,28,18,263,86,NA,98,NA,NA,1,NA,17000,3650,10400,NA,1,NA
1975,234,250,7.95,15.700000000000017,NA,NA,NA,0.043106651802303976,87,1330,163,106,18,27,57,NA,158,NA,NA,1,NA,17000,3650,10400,NA,1,NA
1976,215,237,9.2,12,NA,NA,NA,0.058823529411764705,101,1550,136,18,9.3,13.85,118,NA,NA,NA,NA,NA,NA,17000,3650,10400,NA,NA,NA
1977,167,282,3.5,4.340000000000001,4,44.000592329993836,0,0.06896551724137923,55,116,227,141,11,19,86,NA,NA,NA,NA,NA,NA,17000,3650,10400,NA,NA,NA
1978,229,229,32,104.40000000000003,NA,NA,NA,0.07414603702933223,71,20600,158,75,81,460,83,142.5,131,142.5,3,11,3,17000,3650,10400,2,5,2
1979,240,242,16,55,2,79.99569897982865,52,0.03571428571428571,58,1110,184,92,110.1,221.5,92,NA,178,NA,NA,1,NA,17000,3650,10400,NA,1,NA
1980,282,199,17.5,74.80000000000001,NA,NA,NA,0.04967532467532468,52,4910,147,31,66,112,116,NA,139.5,NA,NA,4,NA,17000,3650,10400,NA,2,NA
1981,293,227,7.2,29,8,59.98645572775933,64,0.04285714285714286,53,739,174,59,30,63,115,NA,NA,NA,NA,NA,NA,17000,3650,10400,NA,NA,NA
1982,224,249,8.100000000000001,45.70000000000002,9,96.99985851545374,58,0.05194805194805195,63,3110,186,32,24,183.5,154,NA,NA,NA,NA,NA,NA,17000,3650,10400,NA,NA,NA
1983,NA,247,NA,NA,5,39.0002075742645,40,0.054313099041533544,91,15200,156,49,51,475,107,151,133.5,151,1,6,2,17000,3650,10400,1,2,1
1984,285,121,9.5,43.599999999999994,4,860.997398103135,0,0.034493012191495684,31,1160,90,NA,NA,NA,NA,NA,85,NA,NA,1,NA,17000,3650,10400,NA,1,NA
1985,NA,257,NA,NA,NA,NA,NA,0.04880952380952381,173,499,84,44,14,23,40,NA,NA,NA,NA,NA,NA,17000,3650,10400,NA,NA,NA
1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,250,253,6.5,57.19999999999999,NA,NA,NA,0.04673913043478261,91,57,162,130,17,19,32,NA,NA,NA,NA,NA,NA,17000,3650,10400,NA,NA,NA
1988,NA,231,NA,NA,3,28.999281306700713,28,0.09722222222222222,74,810,157,20,44.9,49.5,137,NA,151,NA,NA,1,NA,17000,3650,10400,NA,1,NA
1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,330,179,3,5.2,4,4.995327216569229,23,0.06289556962025317,33,48,146,57,1.56,8.6,89,NA,NA,NA,NA,NA,NA,17000,3650,10400,NA,NA,NA
1991,259,228,6.1,41.20000000000002,NA,NA,NA,0.043478260869565216,53,1270,175,32,3.6,71,143,NA,168,NA,NA,2,NA,17000,3650,10400,NA,1,NA
1992,278,209,18,99.30000000000001,NA,NA,NA,0.0783132530120482,70,6320,139,18,30,442,121,134,134.5,134,1,5,1,17000,3650,10400,1,2,1
