p10,p25,p50,p75,p90,metric,comid,result_type
119,144.5,189,229,262.4,DS_Dur_WS,20342539,observed
214,233,263,286.25,307.5,DS_Tim,20342539,observed
0,0.1,2.43,5.199999999999999,11.399999999999999,DS_Mag_50,20342539,observed
0.7416000000000018,3.1700000000000004,8.821,21,32.98,DS_Mag_90,20342539,observed
3,3,4.5,6,9.800000000000004,FA_Dur,20342539,observed
5.594802473311859,9.863904535786862,15.532416801506598,41.80916161700495,139.47564845599436,FA_Mag,20342539,observed
11.1,18.5,38.5,48.5,58.8,FA_Tim,20342539,observed
0.034447463152163224,0.04182551642398136,0.05310150375939848,0.07486263736263736,0.1332310994159917,SP_ROC,20342539,observed
33.5,51,64.5,97.5,126.5,SP_Dur,20342539,observed
16.5,45.25,123,804.5,2730,SP_Mag,20342539,observed
145.5,157,183,209.75,234.5,SP_Tim,20342539,observed
37.800000000000004,64,95,140.5,173.8,Wet_BFL_Dur,20342539,observed
0.6616000000000004,5.449,16.46,29.770000000000003,48.48000000000002,Wet_BFL_Mag_10,20342539,observed
12.070000000000002,21.5,43.2,73.975,201,Wet_BFL_Mag_50,20342539,observed
49,60,85,110.5,121.2,Wet_Tim,20342539,observed
114.8,129,137,153,162.39999999999998,Peak_Tim_10,20342539,observed
97.60000000000001,121.5,130.5,150,167,Peak_Tim_2,20342539,observed
115.1,136,145,154,170.7,Peak_Tim_5,20342539,observed
1,1,1,2,4.399999999999999,Peak_Dur_10,20342539,observed
1,2,8,23.5,77.80000000000001,Peak_Dur_2,20342539,observed
1,2,2,4,6,Peak_Dur_5,20342539,observed
3670,3670,3670,3670,3670,Peak_10,20342539,observed
201,201,201,201,201,Peak_2,20342539,observed
1890,1890,1890,1890,1890,Peak_5,20342539,observed
1,1,1,2,2,Peak_Fre_10,20342539,observed
1,1,3,4.5,6.200000000000003,Peak_Fre_2,20342539,observed
1,1,1,2.75,3,Peak_Fre_5,20342539,observed
