p10,p25,p50,p75,p90,metric,comid,result_type
109.5,150.5,189.5,218,241.5,DS_Dur_WS,17693069,observed
206,226.5,256,283.5,318.6,DS_Tim,17693069,observed
0,0.2,0.4,0.91,1.16,DS_Mag_50,17693069,observed
0.41500000000000004,0.8069999999999999,1.6,2.3874999999999997,3.219999999999999,DS_Mag_90,17693069,observed
2,2,4,6,8,FA_Dur,17693069,observed
1.3953701075757956,1.8333418469363532,3.9963874595683677,9.219566947384674,19.186986999244628,FA_Mag,17693069,observed
8.8,14,29,44,62.2,FA_Tim,17693069,observed
0.060188279857397484,0.07193396226415093,0.10000000000000005,0.13768631436314369,0.2106143856143856,SP_ROC,17693069,observed
22,39,74,106.5,149.4,SP_Dur,17693069,observed
8.579999999999998,20.55,55,93.35,174.80000000000007,SP_Mag,17693069,observed
147.2,160.5,180,196,215,SP_Tim,17693069,observed
52,74.25,93.5,125,160,Wet_BFL_Dur,17693069,observed
0.20550000000000002,0.793,1.3824999999999998,3.2749999999999995,7.05,Wet_BFL_Mag_10,17693069,observed
1.275,2.575,8.600000000000001,20.75,37,Wet_BFL_Mag_50,17693069,observed
35.5,56.25,78,98.75,116,Wet_Tim,17693069,observed
90.2,95,125,141,151.2,Peak_Tim_10,17693069,observed
78.7,109.5,124.75,142.125,160.4,Peak_Tim_2,17693069,observed
91.7,106.5,127.75,140.125,159.3,Peak_Tim_5,17693069,observed
1,1,1,1,1,Peak_Dur_10,17693069,observed
1,1,2,7,8,Peak_Dur_2,17693069,observed
1,1,2,3,4,Peak_Dur_5,17693069,observed
576.0000000000002,576.0000000000002,576.0000000000002,576.0000000000002,576.0000000000002,Peak_10,17693069,observed
187,187,187,187,187,Peak_2,17693069,observed
384.19999999999993,384.19999999999993,384.19999999999993,384.19999999999993,384.19999999999993,Peak_5,17693069,observed
1,1,1,1,1,Peak_Fre_10,17693069,observed
1,1,2,3,4,Peak_Fre_2,17693069,observed
1,1,1,2,3,Peak_Fre_5,17693069,observed
