p10,p25,p50,p75,p90,metric,comid,result_type
55.3,72.25,132.5,167.75,189.09999999999997,DS_Dur_WS,8933958,observed
298.2,319.5,359,375.5,390.8,DS_Tim,8933958,observed
13.610000000000007,44.849999999999994,81.05,146.125,252.14999999999998,DS_Mag_50,8933958,observed
46.73799999999999,79.15,142.4,254.25,352.9,DS_Mag_90,8933958,observed
2,3,4,5.25,8,FA_Dur,8933958,observed
37.316841160691766,110.00040033798524,162.03774493934833,336.2353399513846,612.5009524477395,FA_Mag,8933958,observed
0.4999999999999982,14.5,26,44.75,58.30000000000001,FA_Tim,8933958,observed
0.013391079942600564,0.021265198153885636,0.032846715328467155,0.04633575848691894,0.05759066028053367,SP_ROC,8933958,observed
23,40,62,97.5,134.2,SP_Dur,8933958,observed
318,343,444,1525,2416,SP_Mag,8933958,observed
234.7,243.25,272.5,318.25,331.3,SP_Tim,8933958,observed
78.8,118,152,231,258.2,Wet_BFL_Dur,8933958,observed
80.43,103,127.9,179.2,478.1,Wet_BFL_Mag_10,8933958,observed
167.99999999999997,227,276,399,1176.9999999999998,Wet_BFL_Mag_50,8933958,observed
40,68,103,143,161,Wet_Tim,8933958,observed
62,80,82,91,91,Peak_Tim_10,8933958,observed
89.2,117.5,186.75,230.5,247.7,Peak_Tim_2,8933958,observed
76.9,84,97.5,206.75,230.89999999999998,Peak_Tim_5,8933958,observed
1,1,1,2,4.399999999999999,Peak_Dur_10,8933958,observed
1,2.75,35.5,85.25,114.9,Peak_Dur_2,8933958,observed
1,1.25,2,6.75,14.999999999999986,Peak_Dur_5,8933958,observed
3129.000000000002,3129.000000000002,3129.000000000002,3129.000000000002,3129.000000000002,Peak_10,8933958,observed
810,810,810,810,810,Peak_2,8933958,observed
2474,2474,2474,2474,2474,Peak_5,8933958,observed
1,1,1,1,1,Peak_Fre_10,8933958,observed
1,1,3,4,5.699999999999999,Peak_Fre_2,8933958,observed
1,1,1,1.75,2,Peak_Fre_5,8933958,observed
