metric,status_code,status,alteration_type,median_in_iqr,comid,gageid
Peak_Fre_2,-1,likely_altered,high,FALSE,22549093,11042631
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22549093,11042631
DS_Dur_WS,NA,not_enough_data,undeterminable,NA,948070502,11042900
DS_Tim,1,likely_unaltered,none_found,TRUE,948070502,11042900
DS_Mag_50,NA,not_enough_data,undeterminable,NA,948070502,11042900
DS_Mag_90,NA,not_enough_data,undeterminable,NA,948070502,11042900
FA_Mag,1,likely_unaltered,none_found,TRUE,948070502,11042900
FA_Tim,1,likely_unaltered,none_found,TRUE,948070502,11042900
SP_Dur,1,likely_unaltered,none_found,TRUE,948070502,11042900
SP_Mag,-1,likely_altered,high,FALSE,948070502,11042900
SP_Tim,1,likely_unaltered,none_found,FALSE,948070502,11042900
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,948070502,11042900
Wet_BFL_Mag_10,0,indeterminate,unknown,TRUE,948070502,11042900
Wet_BFL_Mag_50,-1,likely_altered,high,FALSE,948070502,11042900
Wet_Tim,1,likely_unaltered,none_found,TRUE,948070502,11042900
Peak_10,1,likely_unaltered,none_found,FALSE,948070502,11042900
Peak_2,1,likely_unaltered,none_found,FALSE,948070502,11042900
Peak_5,1,likely_unaltered,none_found,FALSE,948070502,11042900
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22549073,11043000
DS_Tim,1,likely_unaltered,none_found,TRUE,22549073,11043000
DS_Mag_50,1,likely_unaltered,none_found,TRUE,22549073,11043000
DS_Mag_90,1,likely_unaltered,none_found,TRUE,22549073,11043000
FA_Dur,1,likely_unaltered,none_found,TRUE,22549073,11043000
FA_Mag,-1,likely_altered,low,FALSE,22549073,11043000
FA_Tim,1,likely_unaltered,none_found,TRUE,22549073,11043000
SP_ROC,1,likely_unaltered,none_found,FALSE,22549073,11043000
SP_Dur,1,likely_unaltered,none_found,TRUE,22549073,11043000
SP_Mag,1,likely_unaltered,none_found,TRUE,22549073,11043000
SP_Tim,1,likely_unaltered,none_found,TRUE,22549073,11043000
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22549073,11043000
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,22549073,11043000
Wet_BFL_Mag_50,1,likely_unaltered,none_found,FALSE,22549073,11043000
Wet_Tim,1,likely_unaltered,none_found,TRUE,22549073,11043000
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22549073,11043000
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22549073,11043000
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22549073,11043000
Peak_10,1,likely_unaltered,none_found,TRUE,22549073,11043000
Peak_2,1,likely_unaltered,none_found,TRUE,22549073,11043000
Peak_5,1,likely_unaltered,none_found,TRUE,22549073,11043000
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22549073,11043000
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22549073,11043000
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22549073,11043000
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22549075,11044000
DS_Tim,1,likely_unaltered,none_found,TRUE,22549075,11044000
DS_Mag_50,1,likely_unaltered,none_found,TRUE,22549075,11044000
DS_Mag_90,1,likely_unaltered,none_found,TRUE,22549075,11044000
FA_Dur,1,likely_unaltered,none_found,TRUE,22549075,11044000
FA_Mag,1,likely_unaltered,none_found,FALSE,22549075,11044000
FA_Tim,1,likely_unaltered,none_found,TRUE,22549075,11044000
SP_ROC,1,likely_unaltered,none_found,TRUE,22549075,11044000
SP_Dur,1,likely_unaltered,none_found,TRUE,22549075,11044000
SP_Mag,1,likely_unaltered,none_found,TRUE,22549075,11044000
SP_Tim,1,likely_unaltered,none_found,TRUE,22549075,11044000
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22549075,11044000
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,22549075,11044000
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,22549075,11044000
Wet_Tim,1,likely_unaltered,none_found,TRUE,22549075,11044000
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22549075,11044000
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22549075,11044000
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22549075,11044000
Peak_10,1,likely_unaltered,none_found,TRUE,22549075,11044000
Peak_2,1,likely_unaltered,none_found,FALSE,22549075,11044000
Peak_5,1,likely_unaltered,none_found,TRUE,22549075,11044000
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22549075,11044000
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22549075,11044000
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22549075,11044000
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22548475,11044250
DS_Tim,1,likely_unaltered,none_found,TRUE,22548475,11044250
DS_Mag_50,1,likely_unaltered,none_found,FALSE,22548475,11044250
DS_Mag_90,1,likely_unaltered,none_found,FALSE,22548475,11044250
FA_Dur,1,likely_unaltered,none_found,TRUE,22548475,11044250
FA_Mag,1,likely_unaltered,none_found,TRUE,22548475,11044250
FA_Tim,1,likely_unaltered,none_found,TRUE,22548475,11044250
SP_ROC,1,likely_unaltered,none_found,FALSE,22548475,11044250
SP_Dur,1,likely_unaltered,none_found,TRUE,22548475,11044250
SP_Mag,1,likely_unaltered,none_found,TRUE,22548475,11044250
SP_Tim,1,likely_unaltered,none_found,TRUE,22548475,11044250
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22548475,11044250
Wet_BFL_Mag_10,-1,likely_altered,high,FALSE,22548475,11044250
Wet_BFL_Mag_50,1,likely_unaltered,none_found,FALSE,22548475,11044250
Wet_Tim,1,likely_unaltered,none_found,TRUE,22548475,11044250
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22548475,11044250
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22548475,11044250
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22548475,11044250
Peak_10,-1,likely_altered,high,FALSE,22548475,11044250
Peak_2,1,likely_unaltered,none_found,FALSE,22548475,11044250
Peak_5,1,likely_unaltered,none_found,FALSE,22548475,11044250
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22548475,11044250
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22548475,11044250
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22548475,11044250
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22548457,11044300
DS_Tim,1,likely_unaltered,none_found,TRUE,22548457,11044300
DS_Mag_50,1,likely_unaltered,none_found,TRUE,22548457,11044300
DS_Mag_90,1,likely_unaltered,none_found,TRUE,22548457,11044300
FA_Dur,1,likely_unaltered,none_found,TRUE,22548457,11044300
FA_Mag,1,likely_unaltered,none_found,FALSE,22548457,11044300
FA_Tim,1,likely_unaltered,none_found,TRUE,22548457,11044300
SP_ROC,1,likely_unaltered,none_found,TRUE,22548457,11044300
SP_Dur,1,likely_unaltered,none_found,TRUE,22548457,11044300
SP_Mag,1,likely_unaltered,none_found,TRUE,22548457,11044300
SP_Tim,1,likely_unaltered,none_found,TRUE,22548457,11044300
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22548457,11044300
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,22548457,11044300
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,22548457,11044300
Wet_Tim,1,likely_unaltered,none_found,TRUE,22548457,11044300
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22548457,11044300
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22548457,11044300
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22548457,11044300
Peak_10,1,likely_unaltered,none_found,TRUE,22548457,11044300
Peak_2,1,likely_unaltered,none_found,TRUE,22548457,11044300
Peak_5,1,likely_unaltered,none_found,TRUE,22548457,11044300
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22548457,11044300
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22548457,11044300
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22548457,11044300
DS_Dur_WS,1,likely_unaltered,none_found,FALSE,22548429,11044350
DS_Tim,1,likely_unaltered,none_found,FALSE,22548429,11044350
DS_Mag_50,-1,likely_altered,high,FALSE,22548429,11044350
DS_Mag_90,-1,likely_altered,high,FALSE,22548429,11044350
FA_Dur,1,likely_unaltered,none_found,TRUE,22548429,11044350
FA_Mag,1,likely_unaltered,none_found,TRUE,22548429,11044350
FA_Tim,1,likely_unaltered,none_found,TRUE,22548429,11044350
SP_ROC,1,likely_unaltered,none_found,TRUE,22548429,11044350
SP_Dur,1,likely_unaltered,none_found,TRUE,22548429,11044350
SP_Mag,1,likely_unaltered,none_found,TRUE,22548429,11044350
SP_Tim,1,likely_unaltered,none_found,FALSE,22548429,11044350
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22548429,11044350
Wet_BFL_Mag_10,-1,likely_altered,high,FALSE,22548429,11044350
Wet_BFL_Mag_50,-1,likely_altered,high,FALSE,22548429,11044350
Wet_Tim,1,likely_unaltered,none_found,TRUE,22548429,11044350
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22548429,11044350
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22548429,11044350
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22548429,11044350
Peak_10,-1,likely_altered,high,FALSE,22548429,11044350
Peak_2,1,likely_unaltered,none_found,TRUE,22548429,11044350
Peak_5,1,likely_unaltered,none_found,FALSE,22548429,11044350
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22548429,11044350
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22548429,11044350
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22548429,11044350
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22548441,11044800
DS_Tim,1,likely_unaltered,none_found,TRUE,22548441,11044800
DS_Mag_50,1,likely_unaltered,none_found,TRUE,22548441,11044800
DS_Mag_90,-1,likely_altered,high,FALSE,22548441,11044800
FA_Dur,1,likely_unaltered,none_found,TRUE,22548441,11044800
FA_Mag,1,likely_unaltered,none_found,TRUE,22548441,11044800
FA_Tim,1,likely_unaltered,none_found,TRUE,22548441,11044800
SP_ROC,1,likely_unaltered,none_found,TRUE,22548441,11044800
SP_Dur,1,likely_unaltered,none_found,TRUE,22548441,11044800
SP_Mag,0,indeterminate,high,FALSE,22548441,11044800
SP_Tim,1,likely_unaltered,none_found,TRUE,22548441,11044800
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,22548441,11044800
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,22548441,11044800
Wet_BFL_Mag_50,-1,likely_altered,high,FALSE,22548441,11044800
Wet_Tim,1,likely_unaltered,none_found,TRUE,22548441,11044800
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22548441,11044800
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22548441,11044800
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22548441,11044800
Peak_10,-1,likely_altered,high,FALSE,22548441,11044800
Peak_2,1,likely_unaltered,none_found,FALSE,22548441,11044800
Peak_5,-1,likely_altered,high,FALSE,22548441,11044800
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22548441,11044800
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22548441,11044800
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22548441,11044800
DS_Dur_WS,NA,not_enough_data,undeterminable,NA,20350869,11046360
DS_Tim,1,likely_unaltered,none_found,FALSE,20350869,11046360
DS_Mag_50,NA,not_enough_data,undeterminable,NA,20350869,11046360
DS_Mag_90,NA,not_enough_data,undeterminable,NA,20350869,11046360
FA_Dur,0,indeterminate,unknown,TRUE,20350869,11046360
FA_Mag,1,likely_unaltered,none_found,TRUE,20350869,11046360
FA_Tim,1,likely_unaltered,none_found,FALSE,20350869,11046360
SP_ROC,1,likely_unaltered,none_found,FALSE,20350869,11046360
SP_Dur,1,likely_unaltered,none_found,TRUE,20350869,11046360
SP_Mag,-1,likely_altered,high,FALSE,20350869,11046360
SP_Tim,1,likely_unaltered,none_found,FALSE,20350869,11046360
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,20350869,11046360
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,20350869,11046360
Wet_BFL_Mag_50,-1,likely_altered,high,FALSE,20350869,11046360
Wet_Tim,1,likely_unaltered,none_found,FALSE,20350869,11046360
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,20350869,11046360
Peak_Dur_2,-1,likely_altered,high,FALSE,20350869,11046360
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,20350869,11046360
Peak_10,1,likely_unaltered,none_found,FALSE,20350869,11046360
Peak_2,-1,likely_altered,low,FALSE,20350869,11046360
Peak_5,1,likely_unaltered,none_found,FALSE,20350869,11046360
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,20350869,11046360
Peak_Fre_2,1,likely_unaltered,none_found,FALSE,20350869,11046360
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,20350869,11046360
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,20348919,11046530
DS_Tim,1,likely_unaltered,none_found,TRUE,20348919,11046530
DS_Mag_50,1,likely_unaltered,none_found,FALSE,20348919,11046530
DS_Mag_90,0,indeterminate,unknown,TRUE,20348919,11046530
FA_Dur,1,likely_unaltered,none_found,TRUE,20348919,11046530
FA_Mag,1,likely_unaltered,none_found,FALSE,20348919,11046530
FA_Tim,1,likely_unaltered,none_found,TRUE,20348919,11046530
SP_ROC,1,likely_unaltered,none_found,FALSE,20348919,11046530
SP_Dur,1,likely_unaltered,none_found,TRUE,20348919,11046530
SP_Mag,1,likely_unaltered,none_found,TRUE,20348919,11046530
SP_Tim,1,likely_unaltered,none_found,TRUE,20348919,11046530
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,20348919,11046530
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,20348919,11046530
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,20348919,11046530
Wet_Tim,1,likely_unaltered,none_found,TRUE,20348919,11046530
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,20348919,11046530
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,20348919,11046530
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,20348919,11046530
Peak_10,-1,likely_altered,high,FALSE,20348919,11046530
Peak_2,1,likely_unaltered,none_found,FALSE,20348919,11046530
Peak_5,1,likely_unaltered,none_found,FALSE,20348919,11046530
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,20348919,11046530
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,20348919,11046530
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,20348919,11046530
DS_Dur_WS,1,likely_unaltered,none_found,FALSE,20355520,11048600
DS_Tim,1,likely_unaltered,none_found,TRUE,20355520,11048600
DS_Mag_50,-1,likely_altered,high,FALSE,20355520,11048600
DS_Mag_90,-1,likely_altered,high,FALSE,20355520,11048600
FA_Dur,1,likely_unaltered,none_found,FALSE,20355520,11048600
FA_Mag,1,likely_unaltered,none_found,FALSE,20355520,11048600
FA_Tim,1,likely_unaltered,none_found,TRUE,20355520,11048600
SP_ROC,1,likely_unaltered,none_found,TRUE,20355520,11048600
SP_Dur,1,likely_unaltered,none_found,TRUE,20355520,11048600
SP_Mag,1,likely_unaltered,none_found,FALSE,20355520,11048600
SP_Tim,1,likely_unaltered,none_found,TRUE,20355520,11048600
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,20355520,11048600
Wet_BFL_Mag_10,-1,likely_altered,high,FALSE,20355520,11048600
Wet_BFL_Mag_50,-1,likely_altered,high,FALSE,20355520,11048600
Wet_Tim,1,likely_unaltered,none_found,FALSE,20355520,11048600
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,20355520,11048600
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,20355520,11048600
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,20355520,11048600
Peak_10,-1,likely_altered,high,FALSE,20355520,11048600
Peak_2,-1,likely_altered,high,FALSE,20355520,11048600
Peak_5,1,likely_unaltered,none_found,FALSE,20355520,11048600
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,20355520,11048600
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,20355520,11048600
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,20355520,11048600
DS_Dur_WS,1,likely_unaltered,none_found,FALSE,22558244,11049590
DS_Tim,1,likely_unaltered,none_found,FALSE,22558244,11049590
DS_Mag_50,-1,likely_altered,low,FALSE,22558244,11049590
DS_Mag_90,-1,likely_altered,low,FALSE,22558244,11049590
FA_Dur,1,likely_unaltered,none_found,TRUE,22558244,11049590
FA_Mag,-1,likely_altered,low,FALSE,22558244,11049590
FA_Tim,1,likely_unaltered,none_found,FALSE,22558244,11049590
SP_ROC,-1,likely_altered,high,FALSE,22558244,11049590
SP_Dur,1,likely_unaltered,none_found,FALSE,22558244,11049590
SP_Mag,-1,likely_altered,low,FALSE,22558244,11049590
SP_Tim,0,indeterminate,early,FALSE,22558244,11049590
Wet_BFL_Dur,0,indeterminate,low,FALSE,22558244,11049590
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,22558244,11049590
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,22558244,11049590
Wet_Tim,1,likely_unaltered,none_found,TRUE,22558244,11049590
Peak_Dur_10,-1,likely_altered,high,FALSE,22558244,11049590
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22558244,11049590
Peak_Dur_5,-1,likely_altered,high,FALSE,22558244,11049590
Peak_10,-1,likely_altered,low,FALSE,22558244,11049590
Peak_2,-1,likely_altered,low,FALSE,22558244,11049590
Peak_5,-1,likely_altered,low,FALSE,22558244,11049590
Peak_Fre_10,-1,likely_altered,high,FALSE,22558244,11049590
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22558244,11049590
Peak_Fre_5,-1,likely_altered,high,FALSE,22558244,11049590
DS_Dur_WS,-1,likely_altered,high,FALSE,22558244,11051499
DS_Tim,1,likely_unaltered,none_found,FALSE,22558244,11051499
DS_Mag_50,-1,likely_altered,low,FALSE,22558244,11051499
DS_Mag_90,-1,likely_altered,low,FALSE,22558244,11051499
FA_Dur,1,likely_unaltered,none_found,TRUE,22558244,11051499
FA_Mag,-1,likely_altered,low,FALSE,22558244,11051499
FA_Tim,1,likely_unaltered,none_found,TRUE,22558244,11051499
SP_ROC,0,indeterminate,unknown,TRUE,22558244,11051499
SP_Dur,1,likely_unaltered,none_found,TRUE,22558244,11051499
SP_Mag,1,likely_unaltered,none_found,TRUE,22558244,11051499
SP_Tim,1,likely_unaltered,none_found,TRUE,22558244,11051499
Wet_BFL_Dur,-1,likely_altered,low,FALSE,22558244,11051499
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,22558244,11051499
Wet_BFL_Mag_50,0,indeterminate,unknown,TRUE,22558244,11051499
Wet_Tim,0,indeterminate,late,FALSE,22558244,11051499
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22558244,11051499
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,22558244,11051499
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22558244,11051499
Peak_10,-1,likely_altered,low,FALSE,22558244,11051499
Peak_2,-1,likely_altered,low,FALSE,22558244,11051499
Peak_5,-1,likely_altered,low,FALSE,22558244,11051499
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,22558244,11051499
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22558244,11051499
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22558244,11051499
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22558244,11051500
DS_Tim,1,likely_unaltered,none_found,TRUE,22558244,11051500
DS_Mag_50,-1,likely_altered,low,FALSE,22558244,11051500
DS_Mag_90,-1,likely_altered,low,FALSE,22558244,11051500
FA_Dur,1,likely_unaltered,none_found,TRUE,22558244,11051500
FA_Mag,-1,likely_altered,low,FALSE,22558244,11051500
FA_Tim,1,likely_unaltered,none_found,FALSE,22558244,11051500
SP_ROC,1,likely_unaltered,none_found,FALSE,22558244,11051500
SP_Dur,1,likely_unaltered,none_found,FALSE,22558244,11051500
SP_Mag,1,likely_unaltered,none_found,FALSE,22558244,11051500
SP_Tim,1,likely_unaltered,none_found,FALSE,22558244,11051500
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,22558244,11051500
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,22558244,11051500
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,22558244,11051500
Wet_Tim,1,likely_unaltered,none_found,TRUE,22558244,11051500
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22558244,11051500
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22558244,11051500
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22558244,11051500
Peak_10,-1,likely_altered,low,FALSE,22558244,11051500
Peak_2,1,likely_unaltered,none_found,FALSE,22558244,11051500
Peak_5,-1,likely_altered,low,FALSE,22558244,11051500
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,22558244,11051500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22558244,11051500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22558244,11051500
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22558244,11051502
DS_Tim,1,likely_unaltered,none_found,TRUE,22558244,11051502
DS_Mag_50,-1,likely_altered,low,FALSE,22558244,11051502
DS_Mag_90,-1,likely_altered,low,FALSE,22558244,11051502
FA_Dur,1,likely_unaltered,none_found,TRUE,22558244,11051502
FA_Mag,-1,likely_altered,low,FALSE,22558244,11051502
FA_Tim,1,likely_unaltered,none_found,FALSE,22558244,11051502
SP_ROC,1,likely_unaltered,none_found,TRUE,22558244,11051502
SP_Dur,1,likely_unaltered,none_found,TRUE,22558244,11051502
SP_Mag,-1,likely_altered,low,FALSE,22558244,11051502
SP_Tim,0,indeterminate,late,FALSE,22558244,11051502
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22558244,11051502
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,22558244,11051502
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,22558244,11051502
Wet_Tim,0,indeterminate,unknown,TRUE,22558244,11051502
Peak_Dur_10,-1,likely_altered,high,FALSE,22558244,11051502
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22558244,11051502
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22558244,11051502
Peak_10,-1,likely_altered,low,FALSE,22558244,11051502
Peak_2,-1,likely_altered,low,FALSE,22558244,11051502
Peak_5,-1,likely_altered,low,FALSE,22558244,11051502
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22558244,11051502
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22558244,11051502
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22558244,11051502
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22555756,11055800
DS_Tim,1,likely_unaltered,none_found,TRUE,22555756,11055800
DS_Mag_50,-1,likely_altered,low,FALSE,22555756,11055800
DS_Mag_90,1,likely_unaltered,none_found,TRUE,22555756,11055800
FA_Dur,1,likely_unaltered,none_found,TRUE,22555756,11055800
FA_Mag,1,likely_unaltered,none_found,TRUE,22555756,11055800
FA_Tim,1,likely_unaltered,none_found,TRUE,22555756,11055800
SP_ROC,1,likely_unaltered,none_found,TRUE,22555756,11055800
SP_Dur,1,likely_unaltered,none_found,TRUE,22555756,11055800
SP_Mag,1,likely_unaltered,none_found,TRUE,22555756,11055800
SP_Tim,1,likely_unaltered,none_found,TRUE,22555756,11055800
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22555756,11055800
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,22555756,11055800
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,22555756,11055800
Wet_Tim,1,likely_unaltered,none_found,FALSE,22555756,11055800
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22555756,11055800
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22555756,11055800
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22555756,11055800
Peak_10,1,likely_unaltered,none_found,FALSE,22555756,11055800
Peak_2,1,likely_unaltered,none_found,FALSE,22555756,11055800
Peak_5,1,likely_unaltered,none_found,FALSE,22555756,11055800
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22555756,11055800
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22555756,11055800
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22555756,11055800
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22555756,11055801
DS_Tim,1,likely_unaltered,none_found,TRUE,22555756,11055801
DS_Mag_50,1,likely_unaltered,none_found,TRUE,22555756,11055801
DS_Mag_90,1,likely_unaltered,none_found,TRUE,22555756,11055801
FA_Dur,1,likely_unaltered,none_found,TRUE,22555756,11055801
FA_Mag,1,likely_unaltered,none_found,TRUE,22555756,11055801
FA_Tim,1,likely_unaltered,none_found,TRUE,22555756,11055801
SP_ROC,1,likely_unaltered,none_found,TRUE,22555756,11055801
SP_Dur,1,likely_unaltered,none_found,TRUE,22555756,11055801
SP_Mag,1,likely_unaltered,none_found,TRUE,22555756,11055801
SP_Tim,1,likely_unaltered,none_found,TRUE,22555756,11055801
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22555756,11055801
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,22555756,11055801
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,22555756,11055801
Wet_Tim,1,likely_unaltered,none_found,FALSE,22555756,11055801
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22555756,11055801
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22555756,11055801
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22555756,11055801
Peak_10,1,likely_unaltered,none_found,FALSE,22555756,11055801
Peak_2,1,likely_unaltered,none_found,FALSE,22555756,11055801
Peak_5,1,likely_unaltered,none_found,FALSE,22555756,11055801
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22555756,11055801
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22555756,11055801
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22555756,11055801
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22557960,11057500
DS_Tim,1,likely_unaltered,none_found,FALSE,22557960,11057500
DS_Mag_50,1,likely_unaltered,none_found,TRUE,22557960,11057500
DS_Mag_90,1,likely_unaltered,none_found,TRUE,22557960,11057500
FA_Dur,1,likely_unaltered,none_found,TRUE,22557960,11057500
FA_Mag,-1,likely_altered,low,FALSE,22557960,11057500
FA_Tim,-1,likely_altered,early,FALSE,22557960,11057500
SP_ROC,-1,likely_altered,high,FALSE,22557960,11057500
SP_Dur,1,likely_unaltered,none_found,FALSE,22557960,11057500
SP_Mag,1,likely_unaltered,none_found,TRUE,22557960,11057500
SP_Tim,1,likely_unaltered,none_found,TRUE,22557960,11057500
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22557960,11057500
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,22557960,11057500
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,22557960,11057500
Wet_Tim,1,likely_unaltered,none_found,TRUE,22557960,11057500
Peak_Dur_10,1,likely_unaltered,none_found,FALSE,22557960,11057500
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22557960,11057500
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22557960,11057500
Peak_10,1,likely_unaltered,none_found,TRUE,22557960,11057500
