Power.avg,Period,Power.avg.pval
4.6916683560746,0.06666666666666667,1
5.5799293396558065,0.06901766158942517,1
6.336163035558765,0.0714515641690862,1
6.889252134929922,0.07397129813785633,1
7.208805912704536,0.07657989033313566,1
7.3110219208271285,0.07928047433351472,1
7.247161013791636,0.08207629422299442,1
7.081442636662943,0.08497070848795081,1
6.870168621094982,0.08796719405152627,1
6.650738523669334,0.09106935045029302,1
6.441514743209468,0.09428090415820632,1
6.247800748004983,0.09760571306304168,1
6.068606958106044,0.1010477711006932,1
5.901505343825679,0.1046112130529001,1
5.745368233553124,0.10830031951416473,1
5.6015727351436455,0.11211952203382859,1
5.473808646940298,0.11607340843948322,1
5.366257357495545,0.1201667283481107,1
5.280512852436482,0.12440439887157431,1
5.212913344071918,0.12879151052331275,1
5.154597791626211,0.13333333333333333,1
5.095396972294035,0.13803532317885034,1
5.029964392825113,0.1429031283381724,1
4.962350398562774,0.14794259627571266,1
4.905553229784056,0.1531597806662713,1
4.8755709515652255,0.15856094866702944,1
4.883040288331564,0.16415258844598885,1
4.927081197590734,0.16994141697590162,1
4.994507593400676,0.1759343881030526,1
5.064399347696441,0.18213870090058606,1
5.115348569348871,0.18856180831641264,0.99
5.131869615803252,0.19521142612608336,0.94
5.1075191724142455,0.2020955422013864,0.74
5.044344962704514,0.2092224261058002,0.44
4.950140712750817,0.21660063902832946,0.25
4.835547111856527,0.22423904406765718,0.16
4.712117524415785,0.23214681687896643,0.15
4.591092309316657,0.2403334566962214,0.12
4.482125088539625,0.24880879774314865,0.04
4.391826184027017,0.2575830210466255,0.03
4.3227510714721316,0.26666666666666666,0.01
4.273435863506161,0.27607064635770073,0
4.239413078358881,0.2858062566763448,0
4.2146233548361804,0.29588519255142526,0
4.192675339800899,0.3063195613325426,0
4.167736542257783,0.3171218973340589,0
4.135086108891621,0.32830517689197775,0
4.091463298475645,0.33988283395180324,0
4.035396547047712,0.35186877620610524,0
3.967637614935714,0.36427740180117213,0
3.891532974366012,0.3771236166328253,0
