Power.avg,Period,Power.avg.pval
2.3785162339698873,0.06666666666666667,1
2.792200103257647,0.06901766158942517,1
3.1278370621767646,0.0714515641690862,1
3.3566940429419465,0.07397129813785633,1
3.4747011240096706,0.07657989033313566,1
3.5028207395216255,0.07928047433351472,1
3.4775182391101978,0.08207629422299442,1
3.436372355657138,0.08497070848795081,1
3.406381549973974,0.08796719405152627,1
3.4000021742544098,0.09106935045029302,1
3.418697038379972,0.09428090415820632,1
3.459798700894663,0.09760571306304168,1
3.5218962915035856,0.1010477711006932,1
3.606041099699388,0.1046112130529001,1
3.7130549521377807,0.10830031951416473,1
3.8396171622639583,0.11211952203382859,1
3.976516369617643,0.11607340843948322,1
4.111008490171973,0.1201667283481107,1
4.232332500458518,0.12440439887157431,1
4.336931026808022,0.12879151052331275,1
4.4296522443325,0.13333333333333333,1
4.519678805982865,0.13803532317885034,1
4.613641530808618,0.1429031283381724,1
4.71057194321551,0.14794259627571266,1
4.802113505988393,0.1531597806662713,1
4.877603505370124,0.15856094866702944,1
4.930409339149156,0.16415258844598885,1
4.96170552042848,0.16994141697590162,1
4.980066811578117,0.1759343881030526,1
4.997326906133238,0.18213870090058606,1
5.022081298398403,0.18856180831641264,0.98
5.053123719253056,0.19521142612608336,0.84
5.076359944531974,0.2020955422013864,0.68
5.068293741488302,0.2092224261058002,0.43
5.005447850862812,0.21660063902832946,0.25
4.874406904913922,0.22423904406765718,0.22
4.676239663014134,0.23214681687896643,0.25
4.42345040172135,0.2403334566962214,0.36
4.133306930071882,0.24880879774314865,0.58
3.8229869076996623,0.2575830210466255,0.88
3.508699534347437,0.26666666666666666,0.97
3.206990523846614,0.27607064635770073,1
2.935592075556333,0.2858062566763448,1
2.7128517045223415,0.29588519255142526,1
2.556117966379351,0.3063195613325426,1
2.479439700979325,0.3171218973340589,1
2.4907260189887706,0.32830517689197775,1
2.588963707515897,0.33988283395180324,0.99
2.762617249674289,0.35186877620610524,0.85
2.9901896050286294,0.36427740180117213,0.28
3.2431545422698256,0.3771236166328253,0
3.4905534491065877,0.3904228522521668,0
3.7038733944980833,0.4041910844027728,0
3.8607644963968135,0.41844485221160044,0
3.9469305693739907,0.4332012780566589,0
3.956684879111775,0.44847808813531437,0
3.8931809194274836,0.464293633757933,0
3.768649182999417,0.4806669133924428,0
3.6037593207626175,0.49761759548629736,0
3.4247956839198,0.515166042093251,0
3.2583397319435665,0.5333333333333333,0
3.124911043103243,0.5521412927154015,0
3.0340573888191402,0.5716125133526896,0
2.9828241659753263,0.5917703851028507,0
2.957991377991816,0.6126391226650852,0
2.9412276520969898,0.6342437946681178,0
2.915687040108427,0.6566103537839555,0
2.8719639551437224,0.6797656679036065,0
2.8109087235138825,0.7037375524122105,0
2.7417854671933233,0.7285548036023443,0
2.6768010414813364,0.7542472332656506,0
2.625294327491503,0.7808457045043335,0
2.5908473980414333,0.8083821688055456,0
2.572347123359512,0.8368897044232009,0
2.5675034385077575,0.8664025561133178,0
2.576232829124337,0.8969561762706287,0
2.601871174640349,0.928587267515866,0
2.649565202611891,0.9613338267848855,0
2.7225856140374605,0.9952351909725947,0
2.8183011211199562,1.030332084186502,0
2.925898199731881,1.0666666666666667,0
3.0273723302560467,1.1042825854308025,0
3.1018924547413294,1.1432250267053796,0
3.131960842229834,1.1835407702057015,0
3.1087903193787962,1.2252782453301705,0
3.0346261254297753,1.2684875893362355,0
2.9211890253537676,1.3132207075679105,0
2.7851471396732395,1.3595313358072134,0
2.6426050622219552,1.407475104824421,0
2.5046765952297103,1.4571096072046885,0
2.375534445405789,1.5084944665313011,0
2.253286155429532,1.5616914090086667,0
2.1328995091294196,1.6167643376110916,0
2.0096059849970858,1.6737794088464018,0
1.8812370678635923,1.7328051122266357,0
1.7488527649042875,1.7939123525412575,0
1.616168247642804,1.8571745350317324,0
1.4887632988766275,1.9226676535697715,0
1.373505546401691,1.9904703819451894,0
1.2777381331342472,2.060664168373004,0
1.2077321520599615,2.1333333333333333,0
1.1668391969912255,2.2085651708616063,0
1.1545254554024111,2.2864500534107592,0
1.167028752451354,2.367081540411403,0
1.1991606959176218,2.450556490660341,0
1.2459513548488026,2.536975178672471,0
1.3030861187026164,2.626441415135823,0
1.3662009411716247,2.719062671614427,0
1.4302094307520348,2.814950209648842,0
1.4899040866964512,2.914219214409377,0
1.5418210506202035,3.0169889330626023,0
1.5858370677686944,3.123382818017335,0
1.624754882871189,3.2335286752221832,0
1.661644631990342,3.3475588176928035,0
1.6966255917698672,3.4656102244532714,0
1.7253691561835693,3.587824705082515,0
1.7404321451752789,3.7143490700634647,0
1.7346521628334903,3.845335307139543,0
1.7046936579441494,3.980940763890379,0
1.6530742533174207,4.121328336746008,0
1.5881377628246767,4.266666666666667,0
1.5224166114250246,4.417130341723213,0
1.4700559079730597,4.5729001068215185,0
1.443772718389869,4.734163080822806,0
1.4517136970200397,4.901112981320682,0
1.4946196016302806,5.073950357344942,0
1.5639297971746982,5.252882830271646,0
1.642024499365161,5.438125343228854,0
1.7060944124063013,5.629900419297684,0
1.7357685151887785,5.828438428818754,0
1.7215637362850649,6.033977866125205,0
1.6689995002217175,6.24676563603467,0
1.5948261693534154,6.4670573504443665,0
1.5170595294862064,6.695117635385607,0
1.4453518386624655,6.931220448906543,0
1.3782783504497311,7.17564941016503,0
1.3090028498453052,7.428698140126929,0
1.2347204552485556,7.690670614279086,0
1.1631033032866411,7.961881527780758,0
1.1118937528915789,8.242656673492016,0
1.1028821373681852,8.533333333333333,0
1.154675786493735,8.834260683446425,0
1.2779804038088554,9.145800213643037,0
1.4741194209064308,9.468326161645612,0
1.7353786401785223,9.802225962641364,0
2.045782955113398,10.147900714689884,0
2.381615117191076,10.505765660543291,0
2.7110931909012996,10.876250686457707,0
2.9932777618256217,11.259800838595368,0
3.1787955382585777,11.656876857637508,0
3.2173273541203193,12.06795573225041,0
3.0745809165298064,12.49353127206934,0
2.7533246836762637,12.934114700888733,0
2.3048419240201516,13.390235270771214,0
1.8182470745382688,13.862440897813086,0
1.388420078895367,14.35129882033006,0
1.0794595320995533,14.857396280253859,0
0.9050243855440153,15.381341228558172,0
0.8349595812713441,15.923763055561516,0
0.8198644684806984,16.485313346984032,0
0.8167239445496123,17.066666666666666,0
0.8034975365937281,17.66852136689285,0
0.7805146504139409,18.291600427286063,0
0.7627798479830442,18.936652323291224,0
0.7685010026960428,19.604451925282742,0
0.8085090570987757,20.295801429379768,0
0.8803113706725447,21.011531321086583,0
0.9685909412386299,21.7525013729154,0
1.051031204618775,22.519601677190735,0
1.1060752395447953,23.31375371527503,0
1.1190648676259052,24.13591146450082,0
1.0848696538985736,24.98706254413868,0
1.0071685465188536,25.86822940177745,0
0.895792607557965,26.780470541542428,0
0.7636770340905735,27.72488179562619,0
0.6243729768504382,28.70259764066012,0
0.4903216296862411,29.714792560507718,0
0.37166844463011955,30.762682457116327,0
0.27543373224573503,31.84752611112303,0
0.20511459401774904,32.970626693968086,0
0.16088432979739126,34.13333333333333,0
0.14033475283931804,35.3370427337857,0
0.13941742931266604,36.58320085457213,0
0.15321613748008317,37.87330464658245,0
0.17645129926836778,39.208903850565484,0
0.20388023173960138,40.591602858759536,0
0.2307587732627576,42.023062642173166,0
0.25333199972786274,43.5050027458308,0
0.2691819189801705,45.03920335438147,0
0.27731342288910327,46.62750743055006,0
0.2779901834736264,48.27182292900164,0
0.2723628162752764,49.97412508827736,0
0.2619002233374562,51.73645880355497,0
0.2477489671495903,53.560941083084856,0
0.23038668974926793,55.44976359125238,0
0.20991828094287895,57.40519528132024,0
0.18685160262687955,59.429585121015435,0
