Power.avg,Period,Power.avg.pval
0.3183016468966014,0.06666666666666667,1
0.38492812888181566,0.06901766158942517,1
0.4461292428649651,0.0714515641690862,1
0.49733982012114125,0.07397129813785633,1
0.5363133567458536,0.07657989033313566,1
0.5635733049702804,0.07928047433351472,1
0.5818183000274023,0.08207629422299442,1
0.5946705040794319,0.08497070848795081,1
0.6054636886310092,0.08796719405152627,1
0.6165725876665199,0.09106935045029302,1
0.6293253758392228,0.09428090415820632,1
0.6442300609545879,0.09760571306304168,1
0.6612393745305368,0.1010477711006932,1
0.6799230018538098,0.1046112130529001,1
0.6995372642101367,0.10830031951416473,1
0.7190559822421545,0.11211952203382859,1
0.7372679574896611,0.11607340843948322,1
0.7530160289979134,0.1201667283481107,1
0.765533652265138,0.12440439887157431,1
0.7747139081013042,0.12879151052331275,1
0.7811371476934594,0.13333333333333333,1
0.7858068113392245,0.13803532317885034,1
0.7897118440544199,0.1429031283381724,1
0.7934419082154206,0.14794259627571266,1
0.7970688832697042,0.1531597806662713,1
0.8003703428624291,0.15856094866702944,1
0.8032584811230202,0.16415258844598885,1
0.8061120786455133,0.16994141697590162,1
0.8097353129811403,0.1759343881030526,1
0.8149172151767059,0.18213870090058606,1
0.8218703601407334,0.18856180831641264,1
0.829941809299578,0.19521142612608336,1
0.8378207400459512,0.2020955422013864,1
0.8441483809359259,0.2092224261058002,1
0.8481897433677803,0.21660063902832946,1
0.850200634790074,0.22423904406765718,1
0.8513189469327772,0.23214681687896643,1
0.8530908527430656,0.2403334566962214,1
0.8569158355127788,0.24880879774314865,1
0.863654021753512,0.2575830210466255,1
0.8734720558914956,0.26666666666666666,1
0.8858942468871551,0.27607064635770073,1
0.9000369383541609,0.2858062566763448,1
0.9150128533702443,0.29588519255142526,1
0.9303791197132883,0.3063195613325426,1
0.9463471940988707,0.3171218973340589,1
0.9634935662879469,0.32830517689197775,1
0.9820160903959934,0.33988283395180324,1
1.0010004462268343,0.35186877620610524,1
1.018323371859892,0.36427740180117213,1
1.031469026140702,0.3771236166328253,1
1.0388509765323772,0.3904228522521668,1
1.0407797747166476,0.4041910844027728,1
1.0394359149641617,0.41844485221160044,1
1.0379315106918643,0.4332012780566589,1
1.0391318104571943,0.44847808813531437,1
1.0449000558542096,0.464293633757933,1
1.0559537308511369,0.4806669133924428,1
1.0720532680577848,0.49761759548629736,1
1.0921275207739882,0.515166042093251,1
1.1141777711258762,0.5333333333333333,1
1.1351584727077475,0.5521412927154015,1
1.151211353093368,0.5716125133526896,1
1.1584617446155507,0.5917703851028507,1
1.1541841803059067,0.6126391226650852,1
1.137829121597768,0.6342437946681178,1
1.1114075357979873,0.6566103537839555,1
1.0790122844430097,0.6797656679036065,1
1.045620745508222,0.7037375524122105,1
1.0156258113152727,0.7285548036023443,1
0.9916881674646553,0.7542472332656506,1
0.9743811545636004,0.7808457045043335,1
0.9626900181857927,0.8083821688055456,1
0.9549602393723765,0.8368897044232009,1
0.9497197380002078,0.8664025561133178,1
0.9460318887929958,0.8969561762706287,1
0.9434017998673956,0.928587267515866,1
0.9414596032192918,0.9613338267848855,1
0.9396735734344154,0.9952351909725947,0.98
0.9373227093040494,1.030332084186502,0.92
0.9338419148429792,1.0666666666666667,0.8
0.9293661789267964,1.1042825854308025,0.63
0.9250310288863177,1.1432250267053796,0.41
0.922663515179301,1.1835407702057015,0.21
0.9239454965285966,1.2252782453301705,0.09
0.9295660046141243,1.2684875893362355,0.01
0.9389203018559371,1.3132207075679105,0
0.9505575325053053,1.3595313358072134,0
0.9631216374864818,1.407475104824421,0
0.9762461403841327,1.4571096072046885,0
0.9908738912379116,1.5084944665313011,0
1.0087888932458278,1.5616914090086667,0
1.0316357523586743,1.6167643376110916,0
1.060047199092086,1.6737794088464018,0
1.0934184342826072,1.7328051122266357,0
1.1304248449624568,1.7939123525412575,0
1.1699558372260956,1.8571745350317324,0
1.2120135967039374,1.9226676535697715,0
1.2582329039502045,1.9904703819451894,0
1.3118180166469793,2.060664168373004,0
1.3768449454308227,2.1333333333333333,0
1.4571260727639528,2.2085651708616063,0
1.5551027827739548,2.2864500534107592,0
1.6713050448429518,2.367081540411403,0
1.804669806123571,2.450556490660341,0
1.9534827773924508,2.536975178672471,0
2.116119141747819,2.626441415135823,0
2.290615785302691,2.719062671614427,0
2.4729651761678153,2.814950209648842,0
2.65564769267149,2.914219214409377,0
2.8288683611174026,3.0169889330626023,0
2.9856423230485905,3.123382818017335,0
3.128436430344135,3.2335286752221832,0
3.2720681930383124,3.3475588176928035,0
3.438153943467739,3.4656102244532714,0
3.6414265370712595,3.587824705082515,0
3.874783530784408,3.7143490700634647,0
4.103062874338354,3.845335307139543,0
4.27227035176809,3.980940763890379,0
4.332771982325304,4.121328336746008,0
4.266524633871256,4.266666666666667,0
4.104428231889163,4.417130341723213,0
3.923063058414647,4.5729001068215185,0
3.8201778430206974,4.734163080822806,0
3.880268007916866,4.901112981320682,0
4.146554189957912,5.073950357344942,0
4.608775336133205,5.252882830271646,0
5.204123868390899,5.438125343228854,0
5.82429320036711,5.629900419297684,0
6.328851508749208,5.828438428818754,0
6.572902280316109,6.033977866125205,0
6.451890197451074,6.24676563603467,0
5.9490380083602155,6.4670573504443665,0
5.1569635944111525,6.695117635385607,0
4.251456507866398,6.931220448906543,0
3.423767388883806,7.17564941016503,0
2.8083114592999205,7.428698140126929,0
2.4481571962419784,7.690670614279086,0
2.313324443815563,7.961881527780758,0
2.3503375514991798,8.242656673492016,0
2.5275465617018997,8.533333333333333,0
2.8556521499038343,8.834260683446425,0
3.384833225673362,9.145800213643037,0
4.188416509016109,9.468326161645612,0
5.338635846616775,9.802225962641364,0
6.87455703455558,10.147900714689884,0
8.762960392543334,10.505765660543291,0
10.860072836390044,10.876250686457707,0
12.892393237370163,11.259800838595368,0
14.48172074585064,11.656876857637508,0
15.232153581932383,12.06795573225041,0
14.867783168150474,12.49353127206934,0
13.367617851495671,12.934114700888733,0
11.018720239980343,13.390235270771214,0
8.33359310811457,13.862440897813086,0
5.85564520714077,14.35129882033006,0
3.95639824977551,14.857396280253859,0
2.7391445447048683,15.381341228558172,0
2.087151960529802,15.923763055561516,0
1.7948732730358772,16.485313346984032,0
1.6841349122571239,17.066666666666666,0
1.6510598241835306,17.66852136689285,0
1.6544585484162473,18.291600427286063,0
1.6845775682982143,18.936652323291224,0
1.739460853617639,19.604451925282742,0
1.814760957682809,20.295801429379768,0
1.9017555060133773,21.011531321086583,0
1.9879859273686071,21.7525013729154,0
2.0585717387494347,22.519601677190735,0
2.0987768584620694,23.31375371527503,0
2.0980063953972143,24.13591146450082,0
2.053338641429524,24.98706254413868,0
1.9699139639860546,25.86822940177745,0
1.8576875779009232,26.780470541542428,0
1.7272816727067568,27.72488179562619,0
1.5881501084197136,28.70259764066012,0
1.4491751616884456,29.714792560507718,0
1.319005565341001,30.762682457116327,0
1.2045520127430462,31.84752611112303,0
1.1092769385345786,32.970626693968086,0
1.0335109598780252,34.13333333333333,0
0.9762498078220481,35.3370427337857,0
0.9358998852628906,36.58320085457213,0
0.9090789856191547,37.87330464658245,0
0.8895081662035461,39.208903850565484,0
0.8694073762988338,40.591602858759536,0
0.8432882174534934,42.023062642173166,0
0.8115079620507596,43.5050027458308,0
0.780747702507808,45.03920335438147,0
0.7605769429384018,46.62750743055006,0
0.757883852523129,48.27182292900164,0
0.7725216201310492,49.97412508827736,0
0.796921666853247,51.73645880355497,0
0.8197831507523426,53.560941083084856,0
0.8311407309483987,55.44976359125238,0
0.8254948428570748,57.40519528132024,0
0.8017072565390027,59.429585121015435,0
0.7609922779605583,61.525364914232725,0
0.7052723231719351,63.69505222224606,0
0.6370753747832044,65.94125338793617,0
0.5604406670743187,68.26666666666667,0
0.4814097696488887,70.6740854675714,0
0.4070624512320055,73.16640170914434,0
0.3432867495547964,75.7466092931649,0
0.2926472356743729,78.41780770113097,0
0.253871268879777,81.18320571751907,0
0.22334097354613527,84.04612528434633,0
0.19748600366422434,87.0100054916617,0
0.1744757870188732,90.07840670876294,0
0.15445058179353402,93.25501486110012,0
0.1387305148296573,96.54364585800327,0
0.1288995455141982,99.94825017655472,0
0.1262611367595347,103.47291760710993,0
0.1316126849923093,107.12188216616971,0
0.14517517848333858,110.89952718250476,0
0.16673954283251954,114.81039056264048,0
0.19616334037860017,118.85917024203087,0
0.23407668695437167,123.05072982846545,0
0.2823349259334653,127.39010444449212,0
0.34375895617711194,131.88250677587234,0
0.42105549190330577,136.53333333333333,0
0.5152280329673751,141.3481709351428,0
0.62400306973895725,146.33280341828868,0
0.7407582863369135,151.4932185863298,0
0.8543131454589141,156.83561540226194,0
0.9498890592722263,162.36641143503815,0
1.0114935173349633,168.09225056869266,0
1.0256514122572122,174.0200109833234,0
0.9856764500700472,180.15681341752588,0
0.8949051871395096,186.51002972220024,0
0.7671796012379976,193.08729171600655,0
0.6237599517815227,199.89650035310945,0
0.48745295012507306,206.94583521421987,0
0.37614798994438636,214.24376433233942,0
0.29831257299966973,221.7990543650095,0
0.2520882451493213,229.62078112528096,0
0.22797976202690262,237.71834048406174,0
0.21363893358524746,246.1014596569309,0
0.19861695406100338,254.78020888898425,0
0.17735395322557324,263.7650135517447,0
0.14971959119290523,273.06666666666666,0
0.11951141291992352,282.6963418702856,0
0.09197823190643256,292.66560683657735,0
0.07150416383564495,302.9864371726596,0
0.060207028300957297,313.6712308045239,0
